season,game_id,game_date,team_id,opp_team_id,is_home,won,pts_team,pts_opp,series_wins_team,series_wins_opp,series_score_diff,series_game_number,is_elimination_for_team,is_elimination_for_opp,days_rest_team,days_rest_opp,rest_diff,roll_pts_team,roll_pts_allowed_team,roll_margin_team,roll_win_pct_team,roll_games_team,roll_pts_opp,roll_pts_allowed_opp,roll_margin_opp,roll_win_pct_opp,roll_games_opp,stars_active_team,stars_active_opp,team_off_rating,opp_off_rating,diff_off_rating,team_def_rating,opp_def_rating,diff_def_rating,team_net_rating,opp_net_rating,diff_net_rating,team_pace,opp_pace,diff_pace,team_ts_pct,opp_ts_pct,diff_ts_pct,team_ast_pct,opp_ast_pct,diff_ast_pct,team_oreb_pct,opp_oreb_pct,diff_oreb_pct,team_dreb_pct,opp_dreb_pct,diff_dreb_pct,team_tm_tov_pct,opp_tm_tov_pct,diff_tm_tov_pct
2024-25,0042400151,2025-04-20,1610612745,1610612744,1,0,85,95,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,2,114.9,114.2,0.7000000000000028,110.3,111.0,-0.7000000000000028,4.6,3.2,1.3999999999999995,99.03,99.37,-0.3400000000000034,0.553,0.568,-0.014999999999999902,0.549,0.714,-0.16499999999999992,0.363,0.314,0.04899999999999999,0.715,0.716,-0.0010000000000000009,0.14,0.141,-0.0009999999999999731
2024-25,0042400151,2025-04-20,1610612744,1610612745,0,1,95,85,0,0,0,1,0,0,,,,,,,,0,,,,,0,2,3,114.2,114.9,-0.7000000000000028,111.0,110.3,0.7000000000000028,3.2,4.6,-1.3999999999999995,99.37,99.03,0.3400000000000034,0.568,0.553,0.014999999999999902,0.714,0.549,0.16499999999999992,0.314,0.363,-0.04899999999999999,0.716,0.715,0.0010000000000000009,0.141,0.14,0.0009999999999999731
2024-25,0042400122,2025-04-21,1610612752,1610612765,1,0,94,100,1,0,1,2,0,0,2,2,0,123.0,112.0,11.0,1.0,1,112.0,123.0,-11.0,0.0,1,3,2,117.3,114.6,2.700000000000003,113.3,112.5,0.7999999999999972,4.0,2.1,1.9,97.64,100.27,-2.6299999999999955,0.589,0.58,0.009000000000000008,0.634,0.618,0.016000000000000014,0.305,0.305,0.0,0.71,0.714,-0.0040000000000000036,0.134,0.147,-0.012999999999999984
2024-25,0042400122,2025-04-21,1610612765,1610612752,0,1,100,94,0,1,-1,2,0,0,2,2,0,112.0,123.0,-11.0,0.0,1,123.0,112.0,11.0,1.0,1,2,3,114.6,117.3,-2.700000000000003,112.5,113.3,-0.7999999999999972,2.1,4.0,-1.9,100.27,97.64,2.6299999999999955,0.58,0.589,-0.009000000000000008,0.618,0.634,-0.016000000000000014,0.305,0.305,0.0,0.714,0.71,0.0040000000000000036,0.147,0.134,0.012999999999999984
2024-25,0042400172,2025-04-21,1610612743,1610612746,1,0,102,105,1,0,1,2,0,0,2,2,0,112.0,110.0,2.0,1.0,1,110.0,112.0,-2.0,0.0,1,3,3,118.9,114.3,4.6000000000000085,115.1,109.4,5.699999999999989,3.8,4.9,-1.1000000000000005,100.67,98.24,2.430000000000007,0.604,0.589,0.015000000000000013,0.683,0.605,0.07800000000000007,0.311,0.282,0.029000000000000026,0.709,0.734,-0.025000000000000022,0.14,0.151,-0.010999999999999982
2024-25,0042400172,2025-04-21,1610612746,1610612743,0,1,105,102,0,1,-1,2,0,0,2,2,0,110.0,112.0,-2.0,0.0,1,112.0,110.0,2.0,1.0,1,3,3,114.3,118.9,-4.6000000000000085,109.4,115.1,-5.699999999999989,4.9,3.8,1.1000000000000005,98.24,100.67,-2.430000000000007,0.589,0.604,-0.015000000000000013,0.605,0.683,-0.07800000000000007,0.282,0.311,-0.029000000000000026,0.734,0.709,0.025000000000000022,0.151,0.14,0.010999999999999982
2024-25,0042400132,2025-04-22,1610612754,1610612749,1,1,123,115,1,0,1,2,0,0,3,3,0,117.0,98.0,19.0,1.0,1,98.0,117.0,-19.0,0.0,1,3,3,115.4,115.1,0.30000000000001137,113.3,112.7,0.5999999999999943,2.1,2.4,-0.2999999999999998,100.76,99.92,0.8400000000000034,0.594,0.598,-0.0040000000000000036,0.671,0.607,0.06400000000000006,0.254,0.235,0.019000000000000017,0.705,0.725,-0.020000000000000018,0.13,0.133,-0.0030000000000000027
2024-25,0042400132,2025-04-22,1610612749,1610612754,0,0,115,123,0,1,-1,2,0,0,3,3,0,98.0,117.0,-19.0,0.0,1,117.0,98.0,19.0,1.0,1,3,3,115.1,115.4,-0.30000000000001137,112.7,113.3,-0.5999999999999943,2.4,2.1,0.2999999999999998,99.92,100.76,-0.8400000000000034,0.598,0.594,0.0040000000000000036,0.607,0.671,-0.06400000000000006,0.235,0.254,-0.019000000000000017,0.725,0.705,0.020000000000000018,0.133,0.13,0.0030000000000000027
2024-25,0042400142,2025-04-22,1610612760,1610612763,1,1,118,99,1,0,1,2,0,0,2,2,0,131.0,80.0,51.0,1.0,1,80.0,131.0,-51.0,0.0,1,3,3,119.2,117.2,2.0,106.6,112.6,-6.0,12.7,4.7,7.999999999999999,100.9,103.69,-2.789999999999992,0.593,0.588,0.0050000000000000044,0.602,0.635,-0.03300000000000003,0.281,0.33,-0.04899999999999999,0.704,0.702,0.0020000000000000018,0.116,0.151,-0.03499999999999999
2024-25,0042400142,2025-04-22,1610612763,1610612760,0,0,99,118,0,1,-1,2,0,0,2,2,0,80.0,131.0,-51.0,0.0,1,131.0,80.0,51.0,1.0,1,3,3,117.2,119.2,-2.0,112.6,106.6,6.0,4.7,12.7,-7.999999999999999,103.69,100.9,2.789999999999992,0.588,0.593,-0.0050000000000000044,0.635,0.602,0.03300000000000003,0.33,0.281,0.04899999999999999,0.702,0.704,-0.0020000000000000018,0.151,0.116,0.03499999999999999
2024-25,0042400162,2025-04-22,1610612747,1610612750,1,1,94,85,0,1,-1,2,0,0,3,3,0,95.0,117.0,-22.0,0.0,1,117.0,95.0,22.0,1.0,1,3,3,115.0,115.7,-0.7000000000000028,113.8,110.8,3.0,1.2,5.0,-3.8,98.34,97.95,0.39000000000000057,0.593,0.588,0.0050000000000000044,0.635,0.637,-0.0020000000000000018,0.273,0.3,-0.02699999999999997,0.702,0.709,-0.007000000000000006,0.142,0.146,-0.0040000000000000036
2024-25,0042400162,2025-04-22,1610612750,1610612747,0,0,85,94,1,0,1,2,0,0,3,3,0,117.0,95.0,22.0,1.0,1,95.0,117.0,-22.0,0.0,1,3,3,115.7,115.0,0.7000000000000028,110.8,113.8,-3.0,5.0,1.2,3.8,97.95,98.34,-0.39000000000000057,0.588,0.593,-0.0050000000000000044,0.637,0.635,0.0020000000000000018,0.3,0.273,0.02699999999999997,0.709,0.702,0.007000000000000006,0.146,0.142,0.0040000000000000036
2024-25,0042400102,2025-04-23,1610612739,1610612748,1,1,121,112,1,0,1,2,0,0,3,3,0,121.0,100.0,21.0,1.0,1,100.0,121.0,-21.0,0.0,1,3,3,121.0,112.4,8.599999999999994,111.8,112.0,-0.20000000000000284,9.2,0.4,8.799999999999999,100.31,97.08,3.230000000000004,0.607,0.576,0.031000000000000028,0.631,0.653,-0.02200000000000002,0.296,0.263,0.032999999999999974,0.7,0.724,-0.02400000000000002,0.131,0.138,-0.007000000000000006
2024-25,0042400102,2025-04-23,1610612748,1610612739,0,0,112,121,0,1,-1,2,0,0,3,3,0,100.0,121.0,-21.0,0.0,1,121.0,100.0,21.0,1.0,1,3,3,112.4,121.0,-8.599999999999994,112.0,111.8,0.20000000000000284,0.4,9.2,-8.799999999999999,97.08,100.31,-3.230000000000004,0.576,0.607,-0.031000000000000028,0.653,0.631,0.02200000000000002,0.263,0.296,-0.032999999999999974,0.724,0.7,0.02400000000000002,0.138,0.131,0.007000000000000006
2024-25,0042400112,2025-04-23,1610612738,1610612753,1,1,109,100,1,0,1,2,0,0,3,3,0,103.0,86.0,17.0,1.0,1,86.0,103.0,-17.0,0.0,1,2,2,119.5,108.9,10.599999999999994,110.1,109.1,1.0,9.4,-0.2,9.6,96.59,96.51,0.0799999999999983,0.591,0.55,0.040999999999999925,0.628,0.603,0.025000000000000022,0.291,0.302,-0.01100000000000001,0.717,0.72,-0.0030000000000000027,0.122,0.147,-0.024999999999999994
2024-25,0042400112,2025-04-23,1610612753,1610612738,0,0,100,109,0,1,-1,2,0,0,3,3,0,86.0,103.0,-17.0,0.0,1,103.0,86.0,17.0,1.0,1,2,2,108.9,119.5,-10.599999999999994,109.1,110.1,-1.0,-0.2,9.4,-9.6,96.51,96.59,-0.0799999999999983,0.55,0.591,-0.040999999999999925,0.603,0.628,-0.025000000000000022,0.302,0.291,0.01100000000000001,0.72,0.717,0.0030000000000000027,0.147,0.122,0.024999999999999994
2024-25,0042400152,2025-04-23,1610612745,1610612744,1,1,109,94,0,1,-1,2,0,0,3,3,0,85.0,95.0,-10.0,0.0,1,95.0,85.0,10.0,1.0,1,3,2,114.9,114.2,0.7000000000000028,110.3,111.0,-0.7000000000000028,4.6,3.2,1.3999999999999995,99.03,99.37,-0.3400000000000034,0.553,0.568,-0.014999999999999902,0.549,0.714,-0.16499999999999992,0.363,0.314,0.04899999999999999,0.715,0.716,-0.0010000000000000009,0.14,0.141,-0.0009999999999999731
2024-25,0042400152,2025-04-23,1610612744,1610612745,0,0,94,109,1,0,1,2,0,0,3,3,0,95.0,85.0,10.0,1.0,1,85.0,95.0,-10.0,0.0,1,2,3,114.2,114.9,-0.7000000000000028,111.0,110.3,0.7000000000000028,3.2,4.6,-1.3999999999999995,99.37,99.03,0.3400000000000034,0.568,0.553,0.014999999999999902,0.714,0.549,0.16499999999999992,0.314,0.363,-0.04899999999999999,0.716,0.715,0.0010000000000000009,0.141,0.14,0.0009999999999999731
2024-25,0042400123,2025-04-24,1610612765,1610612752,1,0,116,118,1,1,0,3,0,0,3,3,0,106.0,108.5,-2.5,0.5,2,108.5,106.0,2.5,0.5,2,2,3,114.6,117.3,-2.700000000000003,112.5,113.3,-0.7999999999999972,2.1,4.0,-1.9,100.27,97.64,2.6299999999999955,0.58,0.589,-0.009000000000000008,0.618,0.634,-0.016000000000000014,0.305,0.305,0.0,0.714,0.71,0.0040000000000000036,0.147,0.134,0.012999999999999984
2024-25,0042400123,2025-04-24,1610612752,1610612765,0,1,118,116,1,1,0,3,0,0,3,3,0,108.5,106.0,2.5,0.5,2,106.0,108.5,-2.5,0.5,2,3,2,117.3,114.6,2.700000000000003,113.3,112.5,0.7999999999999972,4.0,2.1,1.9,97.64,100.27,-2.6299999999999955,0.589,0.58,0.009000000000000008,0.634,0.618,0.016000000000000014,0.305,0.305,0.0,0.71,0.714,-0.0040000000000000036,0.134,0.147,-0.012999999999999984
2024-25,0042400143,2025-04-24,1610612763,1610612760,1,0,108,114,0,2,-2,3,0,0,2,2,0,89.5,124.5,-35.0,0.0,2,124.5,89.5,35.0,1.0,2,3,3,117.2,119.2,-2.0,112.6,106.6,6.0,4.7,12.7,-7.999999999999999,103.69,100.9,2.789999999999992,0.588,0.593,-0.0050000000000000044,0.635,0.602,0.03300000000000003,0.33,0.281,0.04899999999999999,0.702,0.704,-0.0020000000000000018,0.151,0.116,0.03499999999999999
2024-25,0042400143,2025-04-24,1610612760,1610612763,0,1,114,108,2,0,2,3,0,0,2,2,0,124.5,89.5,35.0,1.0,2,89.5,124.5,-35.0,0.0,2,3,3,119.2,117.2,2.0,106.6,112.6,-6.0,12.7,4.7,7.999999999999999,100.9,103.69,-2.789999999999992,0.593,0.588,0.0050000000000000044,0.602,0.635,-0.03300000000000003,0.281,0.33,-0.04899999999999999,0.704,0.702,0.0020000000000000018,0.116,0.151,-0.03499999999999999
2024-25,0042400173,2025-04-24,1610612746,1610612743,1,1,117,83,1,1,0,3,0,0,3,3,0,107.5,107.0,0.5,0.5,2,107.0,107.5,-0.5,0.5,2,3,3,114.3,118.9,-4.6000000000000085,109.4,115.1,-5.699999999999989,4.9,3.8,1.1000000000000005,98.24,100.67,-2.430000000000007,0.589,0.604,-0.015000000000000013,0.605,0.683,-0.07800000000000007,0.282,0.311,-0.029000000000000026,0.734,0.709,0.025000000000000022,0.151,0.14,0.010999999999999982
2024-25,0042400173,2025-04-24,1610612743,1610612746,0,0,83,117,1,1,0,3,0,0,3,3,0,107.0,107.5,-0.5,0.5,2,107.5,107.0,0.5,0.5,2,3,3,118.9,114.3,4.6000000000000085,115.1,109.4,5.699999999999989,3.8,4.9,-1.1000000000000005,100.67,98.24,2.430000000000007,0.604,0.589,0.015000000000000013,0.683,0.605,0.07800000000000007,0.311,0.282,0.029000000000000026,0.709,0.734,-0.025000000000000022,0.14,0.151,-0.010999999999999982
2024-25,0042400113,2025-04-25,1610612753,1610612738,1,1,95,93,0,2,-2,3,0,0,2,2,0,93.0,106.0,-13.0,0.0,2,106.0,93.0,13.0,1.0,2,2,3,108.9,119.5,-10.599999999999994,109.1,110.1,-1.0,-0.2,9.4,-9.6,96.51,96.59,-0.0799999999999983,0.55,0.591,-0.040999999999999925,0.603,0.628,-0.025000000000000022,0.302,0.291,0.01100000000000001,0.72,0.717,0.0030000000000000027,0.147,0.122,0.024999999999999994
2024-25,0042400113,2025-04-25,1610612738,1610612753,0,0,93,95,2,0,2,3,0,0,2,2,0,106.0,93.0,13.0,1.0,2,93.0,106.0,-13.0,0.0,2,3,2,119.5,108.9,10.599999999999994,110.1,109.1,1.0,9.4,-0.2,9.6,96.59,96.51,0.0799999999999983,0.591,0.55,0.040999999999999925,0.628,0.603,0.025000000000000022,0.291,0.302,-0.01100000000000001,0.717,0.72,-0.0030000000000000027,0.122,0.147,-0.024999999999999994
2024-25,0042400133,2025-04-25,1610612749,1610612754,1,1,117,101,0,2,-2,3,0,0,3,3,0,106.5,120.0,-13.5,0.0,2,120.0,106.5,13.5,1.0,2,3,3,115.1,115.4,-0.30000000000001137,112.7,113.3,-0.5999999999999943,2.4,2.1,0.2999999999999998,99.92,100.76,-0.8400000000000034,0.598,0.594,0.0040000000000000036,0.607,0.671,-0.06400000000000006,0.235,0.254,-0.019000000000000017,0.725,0.705,0.020000000000000018,0.133,0.13,0.0030000000000000027
2024-25,0042400133,2025-04-25,1610612754,1610612749,0,0,101,117,2,0,2,3,0,0,3,3,0,120.0,106.5,13.5,1.0,2,106.5,120.0,-13.5,0.0,2,3,3,115.4,115.1,0.30000000000001137,113.3,112.7,0.5999999999999943,2.1,2.4,-0.2999999999999998,100.76,99.92,0.8400000000000034,0.594,0.598,-0.0040000000000000036,0.671,0.607,0.06400000000000006,0.254,0.235,0.019000000000000017,0.705,0.725,-0.020000000000000018,0.13,0.133,-0.0030000000000000027
2024-25,0042400163,2025-04-25,1610612750,1610612747,1,1,116,104,1,1,0,3,0,0,3,3,0,101.0,94.5,6.5,0.5,2,94.5,101.0,-6.5,0.5,2,3,3,115.7,115.0,0.7000000000000028,110.8,113.8,-3.0,5.0,1.2,3.8,97.95,98.34,-0.39000000000000057,0.588,0.593,-0.0050000000000000044,0.637,0.635,0.0020000000000000018,0.3,0.273,0.02699999999999997,0.709,0.702,0.007000000000000006,0.146,0.142,0.0040000000000000036
2024-25,0042400163,2025-04-25,1610612747,1610612750,0,0,104,116,1,1,0,3,0,0,3,3,0,94.5,101.0,-6.5,0.5,2,101.0,94.5,6.5,0.5,2,3,3,115.0,115.7,-0.7000000000000028,113.8,110.8,3.0,1.2,5.0,-3.8,98.34,97.95,0.39000000000000057,0.593,0.588,0.0050000000000000044,0.635,0.637,-0.0020000000000000018,0.273,0.3,-0.02699999999999997,0.702,0.709,-0.007000000000000006,0.142,0.146,-0.0040000000000000036
2024-25,0042400103,2025-04-26,1610612748,1610612739,1,0,87,124,0,2,-2,3,0,0,3,3,0,106.0,121.0,-15.0,0.0,2,121.0,106.0,15.0,1.0,2,3,2,112.4,121.0,-8.599999999999994,112.0,111.8,0.20000000000000284,0.4,9.2,-8.799999999999999,97.08,100.31,-3.230000000000004,0.576,0.607,-0.031000000000000028,0.653,0.631,0.02200000000000002,0.263,0.296,-0.032999999999999974,0.724,0.7,0.02400000000000002,0.138,0.131,0.007000000000000006
2024-25,0042400103,2025-04-26,1610612739,1610612748,0,1,124,87,2,0,2,3,0,0,3,3,0,121.0,106.0,15.0,1.0,2,106.0,121.0,-15.0,0.0,2,2,3,121.0,112.4,8.599999999999994,111.8,112.0,-0.20000000000000284,9.2,0.4,8.799999999999999,100.31,97.08,3.230000000000004,0.607,0.576,0.031000000000000028,0.631,0.653,-0.02200000000000002,0.296,0.263,0.032999999999999974,0.7,0.724,-0.02400000000000002,0.131,0.138,-0.007000000000000006
2024-25,0042400144,2025-04-26,1610612763,1610612760,1,0,115,117,0,3,-3,4,1,0,2,2,0,95.66666666666667,121.0,-25.333333333333332,0.0,3,121.0,95.66666666666667,25.333333333333332,1.0,3,2,3,117.2,119.2,-2.0,112.6,106.6,6.0,4.7,12.7,-7.999999999999999,103.69,100.9,2.789999999999992,0.588,0.593,-0.0050000000000000044,0.635,0.602,0.03300000000000003,0.33,0.281,0.04899999999999999,0.702,0.704,-0.0020000000000000018,0.151,0.116,0.03499999999999999
2024-25,0042400144,2025-04-26,1610612760,1610612763,0,1,117,115,3,0,3,4,0,1,2,2,0,121.0,95.66666666666667,25.333333333333332,1.0,3,95.66666666666667,121.0,-25.333333333333332,0.0,3,3,2,119.2,117.2,2.0,106.6,112.6,-6.0,12.7,4.7,7.999999999999999,100.9,103.69,-2.789999999999992,0.593,0.588,0.0050000000000000044,0.602,0.635,-0.03300000000000003,0.281,0.33,-0.04899999999999999,0.704,0.702,0.0020000000000000018,0.116,0.151,-0.03499999999999999
2024-25,0042400153,2025-04-26,1610612744,1610612745,1,1,104,93,1,1,0,3,0,0,3,3,0,94.5,97.0,-2.5,0.5,2,97.0,94.5,2.5,0.5,2,2,3,114.2,114.9,-0.7000000000000028,111.0,110.3,0.7000000000000028,3.2,4.6,-1.3999999999999995,99.37,99.03,0.3400000000000034,0.568,0.553,0.014999999999999902,0.714,0.549,0.16499999999999992,0.314,0.363,-0.04899999999999999,0.716,0.715,0.0010000000000000009,0.141,0.14,0.0009999999999999731
2024-25,0042400153,2025-04-26,1610612745,1610612744,0,0,93,104,1,1,0,3,0,0,3,3,0,97.0,94.5,2.5,0.5,2,94.5,97.0,-2.5,0.5,2,3,2,114.9,114.2,0.7000000000000028,110.3,111.0,-0.7000000000000028,4.6,3.2,1.3999999999999995,99.03,99.37,-0.3400000000000034,0.553,0.568,-0.014999999999999902,0.549,0.714,-0.16499999999999992,0.363,0.314,0.04899999999999999,0.715,0.716,-0.0010000000000000009,0.14,0.141,-0.0009999999999999731
2024-25,0042400174,2025-04-26,1610612746,1610612743,1,0,99,101,2,1,1,4,0,0,2,2,0,110.66666666666667,99.0,11.666666666666666,0.6666666666666666,3,99.0,110.66666666666667,-11.666666666666666,0.3333333333333333,3,3,3,114.3,118.9,-4.6000000000000085,109.4,115.1,-5.699999999999989,4.9,3.8,1.1000000000000005,98.24,100.67,-2.430000000000007,0.589,0.604,-0.015000000000000013,0.605,0.683,-0.07800000000000007,0.282,0.311,-0.029000000000000026,0.734,0.709,0.025000000000000022,0.151,0.14,0.010999999999999982
2024-25,0042400174,2025-04-26,1610612743,1610612746,0,1,101,99,1,2,-1,4,0,0,2,2,0,99.0,110.66666666666667,-11.666666666666666,0.3333333333333333,3,110.66666666666667,99.0,11.666666666666666,0.6666666666666666,3,3,3,118.9,114.3,4.6000000000000085,115.1,109.4,5.699999999999989,3.8,4.9,-1.1000000000000005,100.67,98.24,2.430000000000007,0.604,0.589,0.015000000000000013,0.683,0.605,0.07800000000000007,0.311,0.282,0.029000000000000026,0.709,0.734,-0.025000000000000022,0.14,0.151,-0.010999999999999982
2024-25,0042400114,2025-04-27,1610612753,1610612738,1,0,98,107,1,2,-1,4,0,0,2,2,0,93.66666666666667,101.66666666666667,-8.0,0.3333333333333333,3,101.66666666666667,93.66666666666667,8.0,0.6666666666666666,3,2,3,108.9,119.5,-10.599999999999994,109.1,110.1,-1.0,-0.2,9.4,-9.6,96.51,96.59,-0.0799999999999983,0.55,0.591,-0.040999999999999925,0.603,0.628,-0.025000000000000022,0.302,0.291,0.01100000000000001,0.72,0.717,0.0030000000000000027,0.147,0.122,0.024999999999999994
2024-25,0042400114,2025-04-27,1610612738,1610612753,0,1,107,98,2,1,1,4,0,0,2,2,0,101.66666666666667,93.66666666666667,8.0,0.6666666666666666,3,93.66666666666667,101.66666666666667,-8.0,0.3333333333333333,3,3,2,119.5,108.9,10.599999999999994,110.1,109.1,1.0,9.4,-0.2,9.6,96.59,96.51,0.0799999999999983,0.591,0.55,0.040999999999999925,0.628,0.603,0.025000000000000022,0.291,0.302,-0.01100000000000001,0.717,0.72,-0.0030000000000000027,0.122,0.147,-0.024999999999999994
2024-25,0042400124,2025-04-27,1610612765,1610612752,1,0,93,94,1,2,-1,4,0,0,3,3,0,109.33333333333333,111.66666666666667,-2.3333333333333335,0.3333333333333333,3,111.66666666666667,109.33333333333333,2.3333333333333335,0.6666666666666666,3,2,3,114.6,117.3,-2.700000000000003,112.5,113.3,-0.7999999999999972,2.1,4.0,-1.9,100.27,97.64,2.6299999999999955,0.58,0.589,-0.009000000000000008,0.618,0.634,-0.016000000000000014,0.305,0.305,0.0,0.714,0.71,0.0040000000000000036,0.147,0.134,0.012999999999999984
2024-25,0042400124,2025-04-27,1610612752,1610612765,0,1,94,93,2,1,1,4,0,0,3,3,0,111.66666666666667,109.33333333333333,2.3333333333333335,0.6666666666666666,3,109.33333333333333,111.66666666666667,-2.3333333333333335,0.3333333333333333,3,3,2,117.3,114.6,2.700000000000003,113.3,112.5,0.7999999999999972,4.0,2.1,1.9,97.64,100.27,-2.6299999999999955,0.589,0.58,0.009000000000000008,0.634,0.618,0.016000000000000014,0.305,0.305,0.0,0.71,0.714,-0.0040000000000000036,0.134,0.147,-0.012999999999999984
2024-25,0042400134,2025-04-27,1610612749,1610612754,1,0,103,129,1,2,-1,4,0,0,2,2,0,110.0,113.66666666666667,-3.6666666666666665,0.3333333333333333,3,113.66666666666667,110.0,3.6666666666666665,0.6666666666666666,3,2,2,115.1,115.4,-0.30000000000001137,112.7,113.3,-0.5999999999999943,2.4,2.1,0.2999999999999998,99.92,100.76,-0.8400000000000034,0.598,0.594,0.0040000000000000036,0.607,0.671,-0.06400000000000006,0.235,0.254,-0.019000000000000017,0.725,0.705,0.020000000000000018,0.133,0.13,0.0030000000000000027
2024-25,0042400134,2025-04-27,1610612754,1610612749,0,1,129,103,2,1,1,4,0,0,2,2,0,113.66666666666667,110.0,3.6666666666666665,0.6666666666666666,3,110.0,113.66666666666667,-3.6666666666666665,0.3333333333333333,3,2,2,115.4,115.1,0.30000000000001137,113.3,112.7,0.5999999999999943,2.1,2.4,-0.2999999999999998,100.76,99.92,0.8400000000000034,0.594,0.598,-0.0040000000000000036,0.671,0.607,0.06400000000000006,0.254,0.235,0.019000000000000017,0.705,0.725,-0.020000000000000018,0.13,0.133,-0.0030000000000000027
2024-25,0042400164,2025-04-27,1610612750,1610612747,1,1,116,113,2,1,1,4,0,0,2,2,0,106.0,97.66666666666667,8.333333333333334,0.6666666666666666,3,97.66666666666667,106.0,-8.333333333333334,0.3333333333333333,3,3,3,115.7,115.0,0.7000000000000028,110.8,113.8,-3.0,5.0,1.2,3.8,97.95,98.34,-0.39000000000000057,0.588,0.593,-0.0050000000000000044,0.637,0.635,0.0020000000000000018,0.3,0.273,0.02699999999999997,0.709,0.702,0.007000000000000006,0.146,0.142,0.0040000000000000036
2024-25,0042400164,2025-04-27,1610612747,1610612750,0,0,113,116,1,2,-1,4,0,0,2,2,0,97.66666666666667,106.0,-8.333333333333334,0.3333333333333333,3,106.0,97.66666666666667,8.333333333333334,0.6666666666666666,3,3,3,115.0,115.7,-0.7000000000000028,113.8,110.8,3.0,1.2,5.0,-3.8,98.34,97.95,0.39000000000000057,0.593,0.588,0.0050000000000000044,0.635,0.637,-0.0020000000000000018,0.273,0.3,-0.02699999999999997,0.702,0.709,-0.007000000000000006,0.142,0.146,-0.0040000000000000036
2024-25,0042400104,2025-04-28,1610612748,1610612739,1,0,83,138,0,3,-3,4,1,0,2,2,0,99.66666666666667,122.0,-22.333333333333332,0.0,3,122.0,99.66666666666667,22.333333333333332,1.0,3,3,2,112.4,121.0,-8.599999999999994,112.0,111.8,0.20000000000000284,0.4,9.2,-8.799999999999999,97.08,100.31,-3.230000000000004,0.576,0.607,-0.031000000000000028,0.653,0.631,0.02200000000000002,0.263,0.296,-0.032999999999999974,0.724,0.7,0.02400000000000002,0.138,0.131,0.007000000000000006
2024-25,0042400104,2025-04-28,1610612739,1610612748,0,1,138,83,3,0,3,4,0,1,2,2,0,122.0,99.66666666666667,22.333333333333332,1.0,3,99.66666666666667,122.0,-22.333333333333332,0.0,3,2,3,121.0,112.4,8.599999999999994,111.8,112.0,-0.20000000000000284,9.2,0.4,8.799999999999999,100.31,97.08,3.230000000000004,0.607,0.576,0.031000000000000028,0.631,0.653,-0.02200000000000002,0.296,0.263,0.032999999999999974,0.7,0.724,-0.02400000000000002,0.131,0.138,-0.007000000000000006
2024-25,0042400154,2025-04-28,1610612744,1610612745,1,1,109,106,2,1,1,4,0,0,2,2,0,97.66666666666667,95.66666666666667,2.0,0.6666666666666666,3,95.66666666666667,97.66666666666667,-2.0,0.3333333333333333,3,2,3,114.2,114.9,-0.7000000000000028,111.0,110.3,0.7000000000000028,3.2,4.6,-1.3999999999999995,99.37,99.03,0.3400000000000034,0.568,0.553,0.014999999999999902,0.714,0.549,0.16499999999999992,0.314,0.363,-0.04899999999999999,0.716,0.715,0.0010000000000000009,0.141,0.14,0.0009999999999999731
2024-25,0042400154,2025-04-28,1610612745,1610612744,0,0,106,109,1,2,-1,4,0,0,2,2,0,95.66666666666667,97.66666666666667,-2.0,0.3333333333333333,3,97.66666666666667,95.66666666666667,2.0,0.6666666666666666,3,3,2,114.9,114.2,0.7000000000000028,110.3,111.0,-0.7000000000000028,4.6,3.2,1.3999999999999995,99.03,99.37,-0.3400000000000034,0.553,0.568,-0.014999999999999902,0.549,0.714,-0.16499999999999992,0.363,0.314,0.04899999999999999,0.715,0.716,-0.0010000000000000009,0.14,0.141,-0.0009999999999999731
2024-25,0042400115,2025-04-29,1610612738,1610612753,1,1,120,89,3,1,2,5,0,1,2,2,0,103.0,94.75,8.25,0.75,4,94.75,103.0,-8.25,0.25,4,3,2,119.5,108.9,10.599999999999994,110.1,109.1,1.0,9.4,-0.2,9.6,96.59,96.51,0.0799999999999983,0.591,0.55,0.040999999999999925,0.628,0.603,0.025000000000000022,0.291,0.302,-0.01100000000000001,0.717,0.72,-0.0030000000000000027,0.122,0.147,-0.024999999999999994
2024-25,0042400115,2025-04-29,1610612753,1610612738,0,0,89,120,1,3,-2,5,1,0,2,2,0,94.75,103.0,-8.25,0.25,4,103.0,94.75,8.25,0.75,4,2,3,108.9,119.5,-10.599999999999994,109.1,110.1,-1.0,-0.2,9.4,-9.6,96.51,96.59,-0.0799999999999983,0.55,0.591,-0.040999999999999925,0.603,0.628,-0.025000000000000022,0.302,0.291,0.01100000000000001,0.72,0.717,0.0030000000000000027,0.147,0.122,0.024999999999999994
2024-25,0042400125,2025-04-29,1610612752,1610612765,1,0,103,106,3,1,2,5,0,1,2,2,0,107.25,105.25,2.0,0.75,4,105.25,107.25,-2.0,0.25,4,3,2,117.3,114.6,2.700000000000003,113.3,112.5,0.7999999999999972,4.0,2.1,1.9,97.64,100.27,-2.6299999999999955,0.589,0.58,0.009000000000000008,0.634,0.618,0.016000000000000014,0.305,0.305,0.0,0.71,0.714,-0.0040000000000000036,0.134,0.147,-0.012999999999999984
